Depth Of Objectoin,Left Eye Rotation, , , Right Eye Rotation, , , Left Eye Rotational Correction, , , Right Eye Rotational Correctoin, , 
7.830006, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.830006, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829825, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829825, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829825, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829825, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829684, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829684, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829684, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829517, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829517, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829517, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829517, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829374, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829374, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829374, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829273, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829273, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
7.829273, (332.1, 3.1, 0.0), (329.1, 0.6, 0.0), (-3.0, -2.0, 354.8), (0.0, 0.0, 0.0)
8.093105, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.5, -2.1, 4.2), (0.0, 0.0, 0.0)
8.093761, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.5, -2.1, 4.2), (0.0, 0.0, 0.0)
8.093863, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.2), (0.0, 0.0, 0.0)
8.093863, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.2), (0.0, 0.0, 0.0)
8.094574, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.094574, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.094574, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.094574, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.095345, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.095646, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.095646, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.095646, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.095646, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.096028, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.096028, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.096028, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.09665, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.09665, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.09665, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.09665, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.096951, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.096951, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.096951, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.097378, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.097378, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.097378, (337.0, 345.6, 0.0), (329.5, 343.0, 0.0), (-7.6, -2.1, 4.3), (0.0, 0.0, 0.0)
8.093143, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.09394, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.09394, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.09394, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.094631, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.094631, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.094631, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.094631, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.095526, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.095526, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.095526, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.096651, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.096651, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.096651, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.096651, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.097608, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.097608, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.097608, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.3), (0.0, 0.0, 0.0)
8.098523, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.2), (0.0, 0.0, 0.0)
8.098523, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.2), (0.0, 0.0, 0.0)
8.098523, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.2), (0.0, 0.0, 0.0)
8.098523, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.2), (0.0, 0.0, 0.0)
8.099588, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.2), (0.0, 0.0, 0.0)
8.099588, (336.2, 345.3, 0.0), (329.1, 343.1, 0.0), (-7.2, -1.7, 4.2), (0.0, 0.0, 0.0)
8.092016, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.092833, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.092833, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.093512, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.093512, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.093512, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.094254, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.094254, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.094254, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.094254, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.094767, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.094767, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.094767, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.1), (0.0, 0.0, 0.0)
8.095134, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.0), (0.0, 0.0, 0.0)
8.095134, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.0), (0.0, 0.0, 0.0)
8.095134, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.0), (0.0, 0.0, 0.0)
8.095134, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.0), (0.0, 0.0, 0.0)
8.094615, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.0), (0.0, 0.0, 0.0)
8.094615, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.0), (0.0, 0.0, 0.0)
8.094615, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.0), (0.0, 0.0, 0.0)
8.09481, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.0), (0.0, 0.0, 0.0)
8.09481, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.0), (0.0, 0.0, 0.0)
8.09481, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.0), (0.0, 0.0, 0.0)
8.09481, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.0), (0.0, 0.0, 0.0)
8.094031, (336.1, 345.7, 0.0), (329.3, 343.3, 0.0), (-6.9, -1.9, 4.0), (0.0, 0.0, 0.0)
8.09976, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-6.9, -1.8, 4.1), (0.0, 0.0, 0.0)
8.099737, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.1), (0.0, 0.0, 0.0)
8.099548, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.099548, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.099548, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.099548, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.098475, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.098475, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.098475, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.097416, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.097416, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.097416, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.097416, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.098372, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.098372, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.098372, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.0), (0.0, 0.0, 0.0)
8.098754, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.1), (0.0, 0.0, 0.0)
8.098754, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.1), (0.0, 0.0, 0.0)
8.099126, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.1), (0.0, 0.0, 0.0)
8.099126, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.1), (0.0, 0.0, 0.0)
8.099126, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.1), (0.0, 0.0, 0.0)
8.099991, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.1), (0.0, 0.0, 0.0)
8.099991, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.1), (0.0, 0.0, 0.0)
8.099991, (336.2, 345.5, 0.0), (329.3, 343.2, 0.0), (-7.0, -1.9, 4.1), (0.0, 0.0, 0.0)
8.108161, (336.2, 345.4, 0.0), (329.4, 342.9, 0.0), (-6.9, -2.0, 4.2), (0.0, 0.0, 0.0)
8.108393, (336.2, 345.4, 0.0), (329.4, 342.9, 0.0), (-6.9, -2.0, 4.2), (0.0, 0.0, 0.0)
8.107815, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.2), (0.0, 0.0, 0.0)
8.107815, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.2), (0.0, 0.0, 0.0)
8.107565, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.107565, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.107565, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.107565, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.107463, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.107463, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.107463, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.106342, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.106342, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.106342, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.106342, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.105019, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.105019, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.105019, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.104586, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.104586, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.104586, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.104586, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.103587, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.103587, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.103587, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.3), (0.0, 0.0, 0.0)
8.102879, (336.2, 345.4, 0.0), (329.3, 342.9, 0.0), (-6.9, -2.0, 4.2), (0.0, 0.0, 0.0)
8.107452, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.3), (0.0, 0.0, 0.0)
8.107452, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.3), (0.0, 0.0, 0.0)
8.107452, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.3), (0.0, 0.0, 0.0)
8.107913, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.3), (0.0, 0.0, 0.0)
8.107473, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.3), (0.0, 0.0, 0.0)
8.107473, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.3), (0.0, 0.0, 0.0)
8.107473, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.3), (0.0, 0.0, 0.0)
8.107473, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.3), (0.0, 0.0, 0.0)
8.107285, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.3), (0.0, 0.0, 0.0)
8.107285, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.3), (0.0, 0.0, 0.0)
8.107285, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.3), (0.0, 0.0, 0.0)
8.107788, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.107788, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.107788, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.107788, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.107619, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.107619, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.107619, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.107394, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.107394, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.107394, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.107394, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.108027, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.108027, (336.2, 345.4, 0.0), (329.4, 342.8, 0.0), (-6.9, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109105, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109095, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109095, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109095, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109095, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.108874, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.108874, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.108874, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109377, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109377, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109377, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109025, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109025, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109025, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109025, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.108844, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.108844, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.108844, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109115, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109115, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109115, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.109115, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.108964, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.108964, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.108964, (336.4, 345.5, 0.0), (329.7, 342.8, 0.0), (-6.8, -2.1, 4.2), (0.0, 0.0, 0.0)
8.107753, (336.4, 345.7, 0.0), (329.8, 342.9, 0.0), (-6.6, -2.3, 4.2), (0.0, 0.0, 0.0)
8.105936, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
8.106424, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
8.106424, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
8.106424, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
8.106424, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
8.106329, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
8.106329, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
8.106329, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
8.106389, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
8.106389, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
8.106389, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
8.106389, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
8.10694, (336.4, 345.8, 0.0), (329.7, 343.0, 0.0), (-6.7, -2.4, 4.2), (0.0, 0.0, 0.0)
